,index,ID,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet,regex_clean_tweets,lemmed_tweet,nouns,proper_nouns,geopolitical_ents,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
1250,652,401708495449653248,2013-11-16 08:00:00,no media,False,False,no media,0.0,0.0,0.0,"# NY   ConEd  responding to a  power   outage  in the Bronx. To report a loss of service, contact  ConEd  1-800-752-6633 or  http://www. coned.com  ",/Citizen_Force/status/401708495449653248,1362349975.0,Citizen_Force,NY ConEd responding power outage Bronx To report loss service contact ConEd coned,NY ConEd responding power outage Bronx To report loss service contact ConEd coned ,power outage loss service contact ,NY ConEd Bronx ConEd ,Bronx ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.83,244.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1275,1794,419302071188201472,2014-01-03 21:00:00,no media,False,False,no media,0.0,0.0,0.0,"ConEd   Power   outages  affecting 9 buildings on 168th & Clay Ave. the cause is unknown, about 188 customers without  power  at this time. #Bronx",/aimerodnews/status/419302071188201472,919568275.0,aimerodnews,ConEd Power outages affecting buildings th Clay Ave cause unknown customers without power time Bronx,ConEd Power outage affecting building th Clay Ave cause unknown customer without power time Bronx ,outage customer power time ,ConEd Power th Clay Ave Bronx ,Bronx ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.74,319.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1321,1526,434764887009808384,2014-02-15 14:00:00,no media,False,False,no media,3.0,0.0,0.0,"In age of social media, when theres a  power   outage  in Bklyn, nothing less than ""On it!"" selfies from @coned  crew fixing it will suffice.",/ceonyc/status/434764887009808384,768632.0,ceonyc,In age social media theres power outage Bklyn nothing less On selfies coned crew fixing suffice,In age social medium there power outage Bklyn nothing le On selfies coned crew fixing suffice ,age medium power outage nothing selfies crew suffice ,Bklyn ,Bklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.68,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1323,2606,434768897711931392,2014-02-15 14:00:00,no media,False,False,no media,0.0,0.0,2.0,"# BREAKING : Large  power   outage  affecting 8,000 @ConEdison  customers in Bay Ridge and Dyker Heights #Brooklyn . #ABC7NYSnow",/ABC7NYNewsDesk/status/434768897711931392,831641257.0,ABC7NYNewsDesk,BREAKING Large power outage affecting ConEdison customers Bay Ridge Dyker Heights Brooklyn ABC NYSnow,BREAKING Large power outage affecting ConEdison customer Bay Ridge Dyker Heights Brooklyn ABC NYSnow ,power outage customer ,ConEdison Bay Ridge Dyker Heights Brooklyn ABC NYSnow ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.68,80.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1346,582,446481187251318784,2014-03-19 22:00:00,no media,False,False,no media,3.0,0.0,12.0,Manhattan: A  power   outage  reported in the Soho section of Lower Manhattan leaving over 550 families without  power .  ConEd  crews assigned.,/NYCityAlerts/status/446481187251318784,487198119.0,NYCityAlerts,Manhattan A power outage reported Soho section Lower Manhattan leaving families without power ConEd crews assigned,Manhattan A power outage reported Soho section Lower Manhattan leaving family without power ConEd crew assigned ,power outage section family power crew ,Manhattan Soho Lower Manhattan ConEd ,Manhattan ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.96,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,1382,446481794712338432,2014-03-19 23:00:00,no media,False,False,no media,0.0,0.0,0.0,Manhattan: A  power   outage  reported in the Soho section of Lower Manhattan leaving over 550 families without  power .  ConEd  crews assigned.,/ShlomoZHorowitz/status/446481794712338432,2255751779.0,ShlomoZHorowitz,Manhattan A power outage reported Soho section Lower Manhattan leaving families without power ConEd crews assigned,Manhattan A power outage reported Soho section Lower Manhattan leaving family without power ConEd crew assigned ,power outage section family power crew ,Manhattan Soho Lower Manhattan ConEd ,Manhattan ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,90.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,1689,504673802186268672,2014-08-27 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"# BreakingNews   Power   Outage  - Brooklyn, NY:  ConEd  reports about 510 Customers without  power  in parts of Brooklyn...  http:// facebook.com/bnndesk  ",/bnndesk/status/504673802186268672,15534315.0,bnndesk,BreakingNews Power Outage Brooklyn NY ConEd reports Customers without power parts Brooklyn facebook bnndesk,BreakingNews Power Outage Brooklyn NY ConEd report Customers without power part Brooklyn facebook bnndesk ,report Customers power part facebook bnndesk ,BreakingNews Power Outage Brooklyn NY ConEd Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.73,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,3618,504673804165988352,2014-08-27 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"# BreakingNews   Power   Outage  - Brooklyn, NY:  ConEd  reports about 510 Customers without  power  in parts of Brooklyn...  http:// facebook.com/bnndesk  ",/BNNnews/status/504673804165988352,157419977.0,BNNnews,BreakingNews Power Outage Brooklyn NY ConEd reports Customers without power parts Brooklyn facebook bnndesk,BreakingNews Power Outage Brooklyn NY ConEd report Customers without power part Brooklyn facebook bnndesk ,report Customers power part facebook bnndesk ,BreakingNews Power Outage Brooklyn NY ConEd Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.73,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,665,504673805327818752,2014-08-27 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"# BreakingNews   Power   Outage  - Brooklyn, NY:  ConEd  reports about 510 Customers without  power  in parts of Brooklyn...  http:// facebook.com/bnndesk  ",/BreakingNewsNY/status/504673805327818752,11290602.0,BreakingNewsNY,BreakingNews Power Outage Brooklyn NY ConEd reports Customers without power parts Brooklyn facebook bnndesk,BreakingNews Power Outage Brooklyn NY ConEd report Customers without power part Brooklyn facebook bnndesk ,report Customers power part facebook bnndesk ,BreakingNews Power Outage Brooklyn NY ConEd Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.73,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,280,504673815519952898,2014-08-27 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"# BreakingNews   Power   Outage  - Brooklyn, NY:  ConEd  reports about 510 Customers without  power  in parts of Brooklyn...  http:// facebook.com/bnndesk  ",/BreakingNewsUS/status/504673815519952898,14251411.0,BreakingNewsUS,BreakingNews Power Outage Brooklyn NY ConEd reports Customers without power parts Brooklyn facebook bnndesk,BreakingNews Power Outage Brooklyn NY ConEd report Customers without power part Brooklyn facebook bnndesk ,report Customers power part facebook bnndesk ,BreakingNews Power Outage Brooklyn NY ConEd Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.73,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,3469,504674022928683009,2014-08-27 12:00:00,no media,False,False,no media,0.0,0.0,0.0,"Power   Outage  - Brooklyn, NY:  ConEd  reports about 510 Customers without  power  in parts of Brooklyn.",/NYSafetyPatrol/status/504674022928683009,768778363.0,NYSafetyPatrol,Power Outage Brooklyn NY ConEd reports Customers without power parts Brooklyn,Power Outage Brooklyn NY ConEd report Customers without power part Brooklyn ,Power report Customers power part ,Outage Brooklyn NY ConEd Brooklyn ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.73,300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,642,568869199923318784,2015-02-20 15:00:00,no media,False,False,no media,0.0,1.0,0.0,Some systems down here in Brooklyn due to a blink of  power   outage  1 hr ago @ConEdison,/cyknetworks/status/568869199923318784,97512404.0,cyknetworks,Some systems Brooklyn due blink power outage hr ago ConEdison,Some system Brooklyn due blink power outage hr ago ConEdison ,system blink power outage ,Brooklyn ConEdison ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,302.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,3217,609391312433991680,2015-06-12 12:00:00,no media,False,False,no media,2.0,1.0,5.0,Manhattan: East 47th St & 5th Ave. FDNY using all hands for a manhole fire.  Power   outages  reported @ConEdison  o/s.  pic.twitter.com/f95bWZl04N,/NYPD911Dispatch/status/609391312433991680,2190685427.0,NYPD911Dispatch,Manhattan East th St th Ave FDNY using hands manhole fire Power outages reported ConEdison pic twitter f bWZl N,Manhattan East th St th Ave FDNY using hand manhole fire Power outage reported ConEdison pic twitter f bWZl N ,St th Ave hand manhole fire outage pic ,Manhattan East th Power ConEdison bWZl N ,Manhattan Power ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.34,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,2959,616379617037938688,2015-07-01 18:00:00,no media,False,False,no media,1.0,0.0,1.0,Total clusterfuck right now on #subway  in #Brooklyn  due to  power   outage  #mta  #coned   http://www. mta.info/status/subway/ BDFM/23929853   …,/Papakila/status/616379617037938688,259459898.0,Papakila,Total clusterfuck right subway Brooklyn due power outage mta coned mta info status subway BDFM,Total clusterfuck right subway Brooklyn due power outage mta coned mta info status subway BDFM ,subway power outage mta info status subway ,Brooklyn BDFM ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.64,250.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,2813,623190162898591745,2015-07-20 13:00:00,no media,False,False,no media,0.0,0.0,1.0,@ ConEdison  Reports of  power   outages  in Staten Island; Midland Beach -New Dorp - Dongan Hills - South Beach areas (1:50pm),/MikeWReilly/status/623190162898591745,758285982.0,MikeWReilly,ConEdison Reports power outages Staten Island Midland Beach New Dorp Dongan Hills South Beach areas pm,ConEdison Reports power outage Staten Island Midland Beach New Dorp Dongan Hills South Beach area pm ,power outage area pm ,ConEdison Reports Staten Island Midland Beach New Dorp Dongan Hills South Beach ,Midland South Beach ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51,300.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,1741,623251836527579136,2015-07-20 18:00:00,no media,False,False,no media,0.0,0.0,0.0,Ayyyyyyy ney.   ConEd   power   outage  in SI.  Do not want.,/RKO36/status/623251836527579136,21222991.0,RKO36,Ayyyyyyy ney ConEd power outage SI Do want,Ayyyyyyy ney ConEd power outage SI Do want ,ney power outage ,Ayyyyyyy ConEd SI ,Ayyyyyyy ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.59,290.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,2937,626321636522917888,2015-07-29 05:00:00,no media,False,False,no media,0.0,0.0,7.0,"2 neighborhoods in Brooklyn experience  power   outages , most likely heat-related,  ConEd  says  http:// 4.nbcny.com/8xPl3BT  ",/NBCNewYork/status/626321636522917888,15864446.0,NBCNewYork,neighborhoods Brooklyn experience power outages likely heat related ConEd says nbcny xPl BT,neighborhood Brooklyn experience power outage likely heat related ConEd say nbcny xPl BT ,neighborhood experience power outage heat nbcny ,Brooklyn ConEd BT ,Brooklyn ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.77,235.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1666,3486,634144374885097476,2015-08-19 19:00:00,no media,False,False,no media,0.0,1.0,0.0,@ ConEdison  there's a  power   outage  in Jackson Heights? #timetopowerdown,/monadikoasteri/status/634144374885097476,571254488.0,monadikoasteri,ConEdison power outage Jackson Heights timetopowerdown,ConEdison power outage Jackson Heights timetopowerdown ,ConEdison power outage ,Jackson Heights ,Jackson Heights ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.86,150.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,3553,634486981418975232,2015-08-20 18:00:00,no media,False,False,no media,0.0,1.0,0.0,@ evnemeth : Subway  power   outages ! +25-minute train delays! Overheated humans getting feisty! Thursdays! #help  (cc: @NYCTSubway  @conedison ),/evnemeth/status/634486981418975232,151519713.0,evnemeth,evnemeth Subway power outages minute train delays Overheated humans getting feisty Thursdays help cc NYCTSubway conedison,evnemeth Subway power outage minute train delay Overheated human getting feisty Thursdays help cc NYCTSubway conedison ,power outage minute train delay Thursdays ,Subway cc NYCTSubway ,NYCTSubway ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.1,160.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,3236,650452397081382913,2015-10-03 19:00:00,no media,False,False,no media,0.0,1.0,0.0,@ ConEdison  can you send someone out to 11364?  Power   outage . Not cool,/krystalyam/status/650452397081382913,123361333.0,krystalyam,ConEdison send someone Power outage Not cool,ConEdison send someone Power outage Not cool ,someone Power outage ,ConEdison ,Power ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.21,60.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
