Record ID,Date and Time,NotificationType,Notification Title,Email Body
4569,07/23/2014 09:45:00 PM,Utility,Power Outage - Staten Island,"Notification issued on 7/23/14 at 9:40 PM. Con Edison is responding to a power outage in Staten Island ZIP codes 10309, 10312, and 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4557,07/18/2014 01:57:00 PM,Utility,Power Outage in the Rockaways - PSEG Service Area (QN),"Notification issued 7/18/14 at 1:57 PM. PSEG is responding to a power outage in the Far Rockaway section of Queens. To report a loss of electric service, contact PSEG at 800-490-0075 or online at http://www.psegliny.com/."
4540,07/16/2014 06:00:00 PM,Utility,Power Outage - Carroll Gardens (BK),"Notification issued on 7/15/14 at 6:00 PM. Con Edison is responding to a power outage in the Carroll Gardens neighborhood of Brooklyn, ZIP code 11231. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4536,07/14/2014 09:15:00 PM,Utility,Power Outage in Staten Island (SI),"Notification issued on 7/14/14 at 9:15 PM. Con Edison is responding to a power outage in sections of Staten Island, ZIP codes 10308, 10312, and 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4525,07/08/2014 11:42:00 PM,Utility,Power Outage - Wainwright (SI),"Notification issued on 7/8/14 at 11:42 PM. Con Edison is responding to a power outage in the Wainwright section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4512,07/06/2014 04:21:00 AM,Utility,Power Outage - Allerton Network (BX),"Notification issued on 7/6/14 at 4:21 AM. Con Edison is responding to a power outage in the Allerton section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4509,07/05/2014 01:06:00 AM,Utility,Power Outage - Juniper Valley (QN),"Notification issued on 7/5/14 at 1:06 AM. Con Edison is responding to a power outage in the Juniper Valley section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4491,07/02/2014 04:37:00 PM,Utility,Power Outage in Staten Island (SI),"Notification issued on 7/2/14 at 4:37 PM. Con Edison is responding to a power outage in sections of Staten Island ZIP code 10312. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4482,06/29/2014 09:12:00 PM,Utility,Power Outage - Zip Code 11224 (BK),"Notification issued on 6/29/14 at 9:12 PM. Con Edison is responding to a power outage in Brooklyn ZIP code 11224. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4478,06/26/2014 12:40:00 PM,Utility,Power Outage - Ozone Park (QN),"Notification issued 6/26/14 at 12:40 PM.  There is a power outage in the Ozone Park section of Queens.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4460,06/19/2014 06:55:00 AM,Utility,Power Outage - Ozone Park (QN),"Notification issued 6/19/14 at 6:55 AM.  There is a power outage in the Ozone Park section of Queens.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4455,06/18/2014 06:43:00 AM,Utility,Power Outage - North East (BX),"Notification issued 6/18/14 at 6:43 AM.  There is a power outage in the North East section of The Bronx.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4415,06/12/2014 06:03:00 AM,Utility,Power Outage - Zip Codes 11234 & 11203 (BK),"Notification issued 6/12/14 at 6:05 AM.  There is a power outage in the Tilden Loop section of Brooklyn.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4434,06/11/2014 09:26:00 AM,Utility,Power Outage - Throgneck (BX),"Notification issued 6/11/14 at 9:25 AM.  There is a power outage in the Throgsneck section of The Bronx.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4427,06/10/2014 12:01:00 PM,Utility,Power Outage - Bayside (QN),"Notification issued 6/10/14 at 12:01 PM.  There is a power outage in the Bayside section of Queens.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4423,06/09/2014 03:56:00 PM,Utility,Power Outage - Allerton (BX),"Notification issued 6/9/14 at 3:56 PM.  There is a power outage in the Allerton section of the Bronx.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4421,06/09/2014 11:42:00 AM,Utility,Power Outage - Allerton (BX),"Notification issued 6/9/14 at 11:42 AM.  There is a power outage in the Allerton section of the Bronx.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4417,06/07/2014 02:05:00 PM,Utility,Power Outage (BK),"Notification issued on 6/7/14 at 2:05 PM. Con Edison is responding to a power outage in Brooklyn ZIP codes 11234 and 11236. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4407,06/06/2014 12:54:00 PM,Utility,Power Outage in Staten Island Zip Code 10310 (SI),"Notification issued on 06/06/2014 at 12:54 PM. Con Edison is responding to a power outage in Staten Island ZIP code 10310. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4385,06/02/2014 07:10:00 PM,Utility,Power Outage - Staten Island ZIP 10314 (SI),"Notification issued on 06/02/2014 at 7:10 PM. Con Edison is responding to a power outage in Staten Island ZIP code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4330,05/17/2014 12:44:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued on 5/17/14 at 12:44 AM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4316,05/13/2014 03:45:00 PM,Utility,Power Outage in the Rockaways - PSE&G Service Area (QU),"Notification issued 5/13/14 at 3:45 PM. PSE&G is responding to a power outage in the Far Rockaway section of Queens, including ZIP codes 11691 and 11692. To report a loss of electric service, contact PSE&G at 800-490-0075 or online at http://www.psegliny.com/."
4283,05/03/2014 07:10:00 PM,Utility,Power Outage in Staten Island - 10314 (SI),"Notification issued on 05/03/2014 at 7:10 PM. Con Edison is responding to a power outage in Staten Island ZIP code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4177,04/06/2014 10:23:00 AM,Utility,Power Outage - Pelham Bay (BX),"Notification issued on 4/6/14 at 10:23 AM. Con Edison is responding to a power outage in the Pelham Bay section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4173,04/05/2014 09:40:00 PM,Utility,Power Outage in The Bronx (BX),"Notification issued on 4/5/14 at 9:40 PM. Con Edison is responding to a power outage in The Bronx, ZIP code 10463. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
4147,03/29/2014 11:40:00 AM,Utility,Power Outage - ZIP Code 10312 (SI),"Notification issued on 3/29/14 at 11:40 AM. Con Edison is responding to a power outage in the Annadale section of Staten Island, ZIP code 10312. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4126,03/20/2014 05:55:00 AM,Utility,Power Outage - East New York (BK),"Notification issued 3/20/14 at 5:55 AM. Con Edison is responding to a power outage in East New York section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4123,03/19/2014 09:25:00 PM,Utility,Power Outage - SoHo (MN),"Notification issued on 3/19/2014 9:25 PM. Con Edison is responding to a power outage in the SoHo section of Manhattan. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4108,03/17/2014 01:15:00 PM,Utility,Power Outage - Throggs Neck (BX),"Notification issued 3/17/14 at 1:15 PM. Con Edison is responding to a power outage in Throggs Neck, Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4107,03/16/2014 02:55:00 PM,Utility,Power Outage in the Rockaways - PSE&G Service Area (QU),"Notification issued 3/16/14 at 2:55 PM. PSE&G is responding to a power outage in the Far Rockaway section of Queens. To report a loss of electric service, contact PSE&G at 800-490-0075 or online at http://www.psegliny.com/."
4092,03/12/2014 06:30:00 PM,Utility,Power Outage - Juniper Valley (QU),"Notification issued on 3/12/14 at 6:40 PM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4081,03/06/2014 10:34:00 AM,Utility,Power Outage - Rosedale (QN),"Notification issued 3/6/14 at 10:40 AM.  Con Edison is responding to a power outage in the Rosedale section of Queens.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4072,02/27/2014 12:54:00 PM,Utility,Power Outage - Springfield (SI),"Notification issued 2/27/14 at 12:54 PM.  Con Edison is responding to a power outage in the Springfield section of Staten Island.  To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
4062,02/25/2014 05:10:00 PM,Utility,Power Outage in the Rockaways - PSE&G Service Area (QU),"Notification issued 2/25/14 at 5:10 PM. PSE&G is responding to a power outage in the Far Rockaway section of Queens. To report a loss of electric service, contact PSE&G at 800-490-0075 or online at http://www.psegliny.com/."
4035,02/15/2014 02:00:00 PM,Utility,Power Outage - Dyker Loop (BK),"Notification issued on 2/15/2014 at 2:00 PM. Con Edison is responding to a power outage in the Dyker Heights and Bay Ridge sections of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3982,02/03/2014 03:28:00 AM,Utility,"Power Outage - Zip Codes 11373, 11378, 11379 (QN)","Notification issued on 2/3/14 at 3:28 AM. Con Edison is responding to a power outage in sections of Queens ZIP codes 11373, 11378, and 11379. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3933,01/21/2014 08:55:00 PM,Utility,Power Outage in Staten Island - 10306 (SI),"Notification issued on 1/21/14 at 8:55 PM. Con Edison is responding to a power outage in sections of Staten Island ZIP code 10306. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3932,01/21/2014 08:45:00 PM,Utility,Power Outage in Staten Island - 10308 (SI),"Notification issued on 1/21/14 at 8:45 PM. Con Edison is responding to a power outage in sections of Staten Island ZIP code 10308. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3918,01/18/2014 06:55:00 PM,Utility,Power Outage in Staten Island - 10312 & 10314 (SI),"Notification issued on 1/18/14 at 6:55 PM. Con Edison is responding to a power outage in sections of Staten Island ZIP codes 10312 and 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3888,01/12/2014 02:30:00 AM,Utility,Power Outage - Zip Codes 11412 & 11423 (QN),"Notification issued on 1/12/14 at 2:30 AM. Con Edison is on the scene of a power outage in ZIP codes 11423 and 11412 in Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3883,01/11/2014 09:00:00 AM,Utility,Power Outage - ZIP Code 11414 (QN),"Notification issued on 1/11/14 at 9:00 AM. Con Edison is on the scene of a power outage in ZIP code 11414, Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3875,01/09/2014 07:33:00 AM,Utility,Power Outage - Bayside (QN),"Notification issued 1/9/14 at 7:33AM.  Con Edison is responding to a power outage in Bayside area of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com.service"
3870,01/07/2014 07:11:00 AM,Utility,Power Outage - ZIP Code 10312 (SI),"Notification issued on 1/7/14 at 7:11 AM. Con Edison is responding to a power outage in ZIP code 10312 in Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3862,01/05/2014 05:25:00 PM,Utility,Power Outage - Hollis (QU),"Notification issued 1/5/14 at 5:25 PM. Con Edison is responding to a power outage in Hollis, Queens, including sections of ZIP codes 11411 and 11429. To report a loss of service, contact Con Ed at 1-800-75-CONED or visit http://www.coned.com."
3830,01/01/2014 10:15:00 PM,Utility,Power Outage - ZIP codes 10304 & 10305 (SI),"Notification issued on 1/1/14 at 10:15 PM. Con Edison is responding to a power outage in ZIP codes 10304 and 10305 in Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3816,12/29/2013 11:03:00 AM,Utility,Power Outage - ZIP Code 11426 (QN),"Notification issued on 12/29/13 at 11:03 AM. Con Edison is responding to a power outage in ZIP code 11426, Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3792,12/19/2013 04:10:00 PM,Utility,Power Outage (SI),"Notification issued on 12/19/13 at 4:10 PM. Con Edison is responding to a power outage in Staten Island ZIP Codes 10306, 10314, and 10308. To report a loss of service, contact Con Ed at 1-800-75-CONED or visit http://www.coned.com."
3779,12/15/2013 01:50:00 AM,Utility,Power Outage - Pelham Gardens (BX),"Notification issued on 12/15/13 at 1:50 AM. Con Edison is responding to a power outage in the Pelham Gardens section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3753,12/08/2013 08:10:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued on 12/8/13 at 8:10 AM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3722,11/27/2013 12:51:00 PM,Utility,Power Outage - Far Rockaway (QN),"Notification issued on 11/27/13 at 12:51 PM. LIPA is responding to a power outage in the Far Rockaway section of Queens in ZIP code 11691. To report a loss of electric service, contact LIPA by phone at 800-490-0075 or online at http://www.lipower.org/stormcenter/report.html"
3719,11/27/2013 06:29:00 AM,Utility,Power Outage - Far Rockaway (QN),"Notification issued on 11/27/13 at 6:29 AM. LIPA is responding to a power outage in the Far Rockaway section of Queens in ZIP code 11693. To report a loss of electric service, contact LIPA by phone at 800-490-0075 or online at http://www.lipower.org/stormcenter/report.html."
3714,11/24/2013 12:31:00 PM,Utility,Power Outage - East Flatbush (BK),"Notification issued on 11/24/13 at 12:31 PM. Con Edison is responding to a power outage in the East Flatbush section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3683,11/16/2013 08:49:00 AM,Utility,Power Outage - Williamsbridge (BX),"Notification issued 11/16/13 at 8:49AM. Con Edison is responding to a power outage in the Williamsbridge section in the Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com"
3595,10/13/2013 09:25:00 PM,Utility,Power Outage - Laconia Section (BX),"Notification issued on 10/13/13 9:25 PM. Con Edison is responding to a power outage in the Laconia section of the Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3594,10/13/2013 01:05:00 AM,Utility,Power Outage - Country Club (BX),"Notification issued on 10/13/13 at 1:05 AM. Con Edison is responding to a power outage in the Country Club section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3591,10/12/2013 02:30:00 PM,Utility,Power Outage - Whitestone Section (QU),"Notification issued on 10/12/13 at 2:30 PM. Con Edison is responding to a power outage in the Whitestone section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3583,10/07/2013 03:35:00 PM,Utility,Power Outage (SI),"Notification issued on 10/7/2013 3:30 PM. Con Edison is responding to a power outage in Princes Bay section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3556,09/30/2013 10:10:00 AM,Utility,Power Outage (SI),"Notification issued on 09/30/2013 10:10 AM. Con Edison is responding to a power outage in the Lighthoue Hill section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3511,09/13/2013 01:11:00 AM,Utility,Power Outage - Zip Codes 10466 & 10470 (BX),"Notification issued on 9/13/13 at 1:11 AM. Con Edison is responding to a power outage in The Bronx, ZIP codes 10466 and 10470. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3508,09/12/2013 08:55:00 PM,Utility,Power Outages in Staten Island (SI),"Notification issued 9/12/13 at 8:55 PM. Con Edison is responding to power outages throughout Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3507,09/12/2013 08:30:00 PM,Utility,Power Outage - Country Club (BX),"Notification issued 9/12/13 at 8:30 PM. Con Edison is responding to a power outage in the Country Club section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3505,09/12/2013 02:15:00 PM,Utility,Power Outage in Middle Village (QU),"Notification issued 9/12/13 at 2:15 PM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3475,09/03/2013 06:38:00 AM,Utility,Power Outage - Eltingville (SI),"Notification issued on 09/3/2013 at 6:50 AM. Con Edison is responding to a power outage in the Eltingville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
1886,08/23/2013 08:00:00 AM,Utility,Power Outage - Williamsbridge Area (BX),"Notification issued on 8/23/13 at 8:00 AM. Con Edison is responding to a power outage in the Williamsbridge section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3435,08/08/2013 12:50:00 PM,Utility,Power Outage SI,"Notification issued 8/8/13 at 12:48 PM. Con Edison is responding to a power outage in the New Springville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com"
3398,07/20/2013 06:40:00 PM,Utility,LIPA Power Outage - Far Rockaway (QN),"Notification issued on 7/20/13 at 6:40 PM. LIPA is responding to a power outage in the Far Rockaway section of Queens, including ZIP codes 11693 and 11694. To report a loss of electric service, contact LIPA by phone at 800-490-0075 or online at http://www.lipower.org/stormcenter/report.html."
3397,07/20/2013 03:30:00 PM,Utility,Power Outage - Glen Oaks (QN),"Notification issued 7/20/13 at 3:30 PM. Con Edison is responding to a power outage in the vicinity of Glen Oaks, Queens, including sections of ZIP codes 11426, 11040, 11362, 11005, 11004, and 11001. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3396,07/19/2013 09:50:00 PM,Utility,Power Outage (BX),"Notification issued 7/19/13 at 9:50 PM. Con Edison is responding to a power outage in the northeast section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3394,07/19/2013 12:38:00 PM,Utility,Power Outage - Tottenville (SI),"Notification issued 7/19/13 at 12:38 PM. Con Edison is responding to a power outage in the Tottenville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED (26633) or online at http://www.coned.com."
3389,07/18/2013 08:05:00 PM,Utility,Power Outage (SI),"Notification issued on 7/18/13 at 8:05 PM. Con Edison is responding to a power outage in Staten Island ZIP codes 10307, 10309, and 10312. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3337,07/06/2013 04:00:00 PM,Utility,Power Outage (SI),"Notification issued on 7/6/13 at 4:00 PM. Con Edison is responding to a power outage in Staten Island ZIP codes 10304, 10305, and 10306. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3335,07/06/2013 02:05:00 AM,Utility,"Power Outage, ZIP Codes 10304 & 10305 (SI)","Notification issued on 7/6/13 at 2:05 AM. Con Edison is responding to a power outage in the Rosebank area of Staten Island, ZIP codes 10304 and 10305. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3331,07/05/2013 05:35:00 PM,Utility,Power Outage - Wakefield Section (BX),"Notification issued on 7/5/13 at 5:35 PM. Con Edison is responding to a power outage in the Wakefield section of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3325,07/04/2013 02:45:00 PM,Utility,Power Outage (BX),"Notification issued on 7/4/13 at 2:45 PM. Con Edison is responding to a power outage in The Bronx, ZIP codes 10467 and 10469. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3295,06/30/2013 06:30:00 PM,Utility,"Power Outage, ZIP Code 10314 (SI)","Notification issued on 6/30/13 at 6:30 PM. Con Edison is responding to a power outage in Staten Island, ZIP code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3281,06/25/2013 05:00:00 PM,Utility,Power Outage - Far Rockaway (QN),"Notification issued on 6/25/13 5:00 PM. LIPA is responding to a power outage in the Far Rockaway section of Queens. To report a loss of electric service, contact LIPA at 800-490-0075 or online at http://www.lipower.org/stormcenter/report.html."
3266,06/20/2013 10:45:00 AM,Utility,Power Outage QN,"Notification issued on 6/20/13 at 10:45 AM. Con Edison is responding to a power outage in the Maspeth section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3242,06/12/2013 08:15:00 AM,Utility,Power Outage (SI),"Notification issued on 6/12/13 at 8:15 AM. Con Edison is responding to a power outage in the Eltingville section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3231,06/09/2013 08:26:00 AM,Utility,Power Outage BK,"Notification issued on 6/9/13 at 8:26 AM. Con Edison is responding to a power outage in the Gravesend section of BK. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3220,06/07/2013 09:00:00 PM,Utility,Power Outage (BX),"Notification issued 6/7/13 at 9:00 PM. Con Edison is responding to a power outage in The Bronx, zip codes 10464, 10469, and 10475 . To report loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3191,05/31/2013 07:18:00 AM,Utility,Power Outage - Middle Village (QN),"Notification issued 5/31/13 at 7:18 AM. Con Edison is responding to a power outage in the Middle Village section of Queens. To report loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3189,05/30/2013 08:30:00 PM,Utility,Power Outage (SI),"Notification issued 5/30/13 at 8:30 PM. Con Edison is responding to a power outage in Staten Island, ZIP codes 10303 and 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3187,05/30/2013 10:48:00 AM,Utility,Power Outage in Rockaway Peninsula (QN),"Notification issued 5/30/13 at 10:48 AM. LIPA is responding to a power outage in the Rockaway Peninsula in Queens. To report a loss of electric service, contact LIPA at 1-800-490-0075."
3173,05/26/2013 10:00:00 AM,Utility,Roosevelt Island Power Outage (MN),Alert issued 5/26/13 at 10:00 AM. Roosevelt Island residents can resume normal electricity usage following a repair of the electrical network.
3165,05/24/2013 10:03:00 PM,Utility,Power Outage - Staten Island,"Notification issued 5/24/13 at 10:03 PM. Con Edison is responding to a power outage in Staten Island, ZIP code 10314. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3163,05/24/2013 04:00:00 PM,Utility,Roosevelt Island Power Outage (MN),"Alert issued 5/24/13 at 4:00 PM. Please be advised that Con Edison is responding to a power outage that has affected Westview, and every building north of this location. Only use necessary electricity to avoid overloading the system and to prevent additional power loss to the island. Please also keep flushing toilets to a minimum. Supplemental power will be provided until normal service is restored. There are NO disruptions to Tram or Red Bus service."
3156,05/24/2013 07:32:00 AM,Utility,Power Outage - Roosevelt Island (MN),"Notification issued 5/24/13 at 7:32 AM. Con Edison is responding to a power outage on Roosevelt Island in Manhattan. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3148,05/21/2013 02:25:00 PM,Utility,Power Outage (SI),"Notification issued on 5/21/2013 at 2:25 PM. Con Edison is responding to a power outage in Staten Island zip code 10310. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3123,05/14/2013 03:19:00 PM,Utility,Power Outage - 10302 (SI),"Notification issued on 5/14/2013 3:19 PM. Con Edison is responding to a power outage in Staten Island Zip Code 10302. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3117,05/12/2013 05:00:00 PM,Utility,Power Outage - Hollis (QN),"Notification issued on 5/12/13 5:00 PM. Con Edison is responding to a power outage in the Hollis section of Queens. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com"
3110,05/11/2013 07:41:00 AM,Utility,Power Outage - Port Richmond/Willowbrook (SI),"Notification issued 5/11/13 at 7:41 AM. Con Edison is responding to a power outage in the Port Richmond/Willowbrook area of Staten Island. To report a loss of electric service, contact Con Edison 1-800-75-CONED or visit http://www.coned.com"
3061,04/27/2013 10:55:00 PM,Utility,Power Outage (BK),"Notification issued 4/27/13 at 10:55 PM. Con Edison is responding to a power outage in the Red Hook section of Brooklyn. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3035,04/19/2013 04:10:00 PM,Utility,Power Outage (SI),"Notification issued 4/19/13 at 4:10 PM. Con Edison is responding to a power outage in Staten Island zip codes 10309 and 10312. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3030,04/17/2013 04:20:00 AM,Utility,Power Outage (SI),"Notification issued 4/17/13 at 4:20 AM. Con Edison is responding to a power outage in the Annadale section of Staten Island. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
3009,04/12/2013 12:00:00 PM,Utility,Planned Power Outage - The Rockaways (QN),"Notification issued 4/12/13 at 12:00 PM. Between 9:00 AM - 11:00 AM on Saturday, 4/13, scheduled electrical work will require sections of the Rockaways to experience two (2) brief interruptions in electric service lasting approximately five minutes each. The affected areas will include Beach Channel Drive from Beach 38th St to Beach 56th St, Rockaway Beach Blvd from Beach 54th St to Beach 68th St, and Beach 68th St north of Rockaway Beach Blvd to Bayfield Ave. LIPA will make proactive outbound phone calls to all customers in the area at 7:00 PM tonight. As always, to report an electric emergency, please contact LIPA at 1-800-490-0075. For more information, please see the attached flyer.

The sender included the following attachment:
https://phx-attachments.sendwordnow.com/Attachments.aspx?token=f4efdb91-79f7-404b-8892-8f94a2f63018"
2999,04/09/2013 02:40:00 PM,Utility,Power Outage (QN),"Notification issued 4/9/13 at 2:40 PM. Con Edison is responding to a power outage in Queens zip code 11004. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2959,03/16/2013 04:55:00 PM,Utility,Power Outage (SI),"Notification issued 3/16/13 at 4:55 PM. Con Edison is responding to a power outage in Staten Island zip codes 10306 and 10308. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2953,03/13/2013 02:00:00 PM,Utility,Power Outage (SI),"Notification issued 3/13/13 at 2:00 PM. Con Edison is responding to a power outage in Staten Island zip code 10306. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2950,03/12/2013 01:45:00 PM,Utility,Power Outage - East Flushing (QN),"Notification issued on 3/12/13 at 1:45 PM. Con Edison is responding to a power outage in Queens zip code 11355. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
2915,02/27/2013 02:30:00 AM,Utility,Power Outage - Woodlawn/Wakefield (BX),"Notification issued 2/27/13 at 2:30 AM. Con Edison is responding to a power outage in the Woodlawn and Wakefield sections of The Bronx. To report a loss of electric service, contact Con Edison at 1-800-75-CONED(26633) or online at http://www.coned.com."
